Label,Category,Biller,Messages
Credit,Wallet ,Paytm,Rs. 658  received from XXX (900005006 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 645  received from XXX (900014790 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 394  received from XXX (900001457 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 880  received from XXX (900029264 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 479  received from XXX (900020363 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 287  received from XXX (900015022 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 228  received from XXX (900012654 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 611  received from XXX (900004623 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 492  received from XXX (900018846 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 684  received from XXX (900014697 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 437  received from XXX (900003855 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 367  received from XXX (900030432 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 594  received from XXX (900018028 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 344  received from XXX (900003432 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 658  received from XXX (900030041 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 487  received from XXX (900003239 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 42  received from XXX (900006139 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 511  received from XXX (900023838 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 910  received from XXX (900007349 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 301  received from XXX (900011400 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 586  received from XXX (900027189 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 324  received from XXX (900007811 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 99  received from XXX (900029617 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 357  received from XXX (900025967 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 868  received from XXX (900008044 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 884  received from XXX (900010133 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 589  received from XXX (900000893 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 743  received from XXX (900021641 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 828  received from XXX (900015568 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 448  received from XXX (900020178 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 249  received from XXX (900025710 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 27  received from XXX (900003529 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 641  received from XXX (900026363 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 332  received from XXX (900007103 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 42  received from XXX (900017022 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 209  received from XXX (900005220 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 509  received from XXX (900028262 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 193  received from XXX (900001892 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 424  received from XXX (900029130 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 859  received from XXX (900025428 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 17  received from XXX (900027633 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 693  received from XXX (900019662 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 245  received from XXX (900004883 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 263  received from XXX (900001497 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 801  received from XXX (900027999 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 142  received from XXX (900018828 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 675  received from XXX (900018493 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 552  received from XXX (900016371 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 492  received from XXX (900012759 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 189  received from XXX (900028211 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 679  received from XXX (900030931 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 346  received from XXX (900018154 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 302  received from XXX (900030308 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 31  received from XXX (900016090 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 789  received from XXX (900009858 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 343  received from XXX (900002503 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 88  received from XXX (900021109 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 861  received from XXX (900025502 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 181  received from XXX (900020889 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 323  received from XXX (900002520 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 578  received from XXX (900009310 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 68  received from XXX (900018718 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 144  received from XXX (900028047 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 734  received from XXX (900017199 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 786  received from XXX (900003542 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 458  received from XXX (900020736 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 680  received from XXX (900025981 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 488  received from XXX (900009507 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 134  received from XXX (900000119 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 506  received from XXX (900004715 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 732  received from XXX (900012448 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 203  received from XXX (900006862 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 412  received from XXX (900023105 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 631  received from XXX (900010891 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 82  received from XXX (900030424 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 646  received from XXX (900009102 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 765  received from XXX (900004632 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 590  received from XXX (900007441 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 850  received from XXX (900017708 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 749  received from XXX (900031620 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 695  received from XXX (900029761 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 149  received from XXX (900017584 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 796  received from XXX (900021060 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 542  received from XXX (900021528 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 55  received from XXX (900028392 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 686  received from XXX (900021409 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 499  received from XXX (900021229 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 61  received from XXX (900007283 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 431  received from XXX (900028317 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 441  received from XXX (900025631 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 722  received from XXX (900024216 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 752  received from XXX (900023043 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 856  received from XXX (900019154 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 141  received from XXX (900006379 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 98  received from XXX (900025563 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 332  received from XXX (900004346 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 837  received from XXX (900016991 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 704  received from XXX (900019914 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 450  received from XXX (900011503 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 211  received from XXX (900015567 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 897  received from XXX (900002047 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 170  received from XXX (900022530 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 289  received from XXX (900029744 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 904  received from XXX (900022716 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 41  received from XXX (900024272 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Credit,Wallet ,Paytm,Rs. 599  received from XXX (900022241 @paytm) in your Paytm Payments Bank a/c 91XX8102. UPI Ref: 007322743179
Debit,Wallet ,Paytm ," Rs. 41  transferred to 900018467 at 11:10PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6723"
Debit,Wallet ,Paytm ," Rs. 467  transferred to 900029358 at 11:39PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9643"
Debit,Wallet ,Paytm ," Rs. 258  transferred to 900016827 at 2:20PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2941"
Debit,Wallet ,Paytm ," Rs. 823  transferred to 900005436 at 4:32PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 653"
Debit,Wallet ,Paytm ," Rs. 292  transferred to 900012382 at 10:14PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1393"
Debit,Wallet ,Paytm ," Rs. 442  transferred to 900021726 at 12:34PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1410"
Debit,Wallet ,Paytm ," Rs. 642  transferred to 900026299 at 8:42PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5309"
Debit,Wallet ,Paytm ," Rs. 291  transferred to 900030333 at 10:4PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8211"
Debit,Wallet ,Paytm ," Rs. 225  transferred to 900006868 at 12:33PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4754"
Debit,Wallet ,Paytm ," Rs. 17  transferred to 900012859 at 12:7PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1278"
Debit,Wallet ,Paytm ," Rs. 304  transferred to 900003035 at 3:14PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2103"
Debit,Wallet ,Paytm ," Rs. 31  transferred to 900008942 at 5:52PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5303"
Debit,Wallet ,Paytm ," Rs. 875  transferred to 900006729 at 11:11PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3098"
Debit,Wallet ,Paytm ," Rs. 369  transferred to 900003548 at 10:57PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1452"
Debit,Wallet ,Paytm ," Rs. 738  transferred to 900011840 at 11:2PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7806"
Debit,Wallet ,Paytm ," Rs. 928  transferred to 900032439 at 3:55PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3036"
Debit,Wallet ,Paytm ," Rs. 102  transferred to 900002082 at 10:22PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3112"
Debit,Wallet ,Paytm ," Rs. 635  transferred to 900029658 at 1:19PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2806"
Debit,Wallet ,Paytm ," Rs. 642  transferred to 900022386 at 6:13PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 570"
Debit,Wallet ,Paytm ," Rs. 264  transferred to 900005829 at 6:57PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7511"
Debit,Wallet ,Paytm ," Rs. 963  transferred to 900013290 at 6:52PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6265"
Debit,Wallet ,Paytm ," Rs. 632  transferred to 900015574 at 12:17PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1650"
Debit,Wallet ,Paytm ," Rs. 925  transferred to 900021724 at 11:9PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2188"
Debit,Wallet ,Paytm ," Rs. 990  transferred to 900011337 at 2:16PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1382"
Debit,Wallet ,Paytm ," Rs. 931  transferred to 900008909 at 2:24PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9587"
Debit,Wallet ,Paytm ," Rs. 416  transferred to 900024946 at 3:51PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1165"
Debit,Wallet ,Paytm ," Rs. 900  transferred to 900032591 at 7:4PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6859"
Debit,Wallet ,Paytm ," Rs. 597  transferred to 900020537 at 9:53PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4541"
Debit,Wallet ,Paytm ," Rs. 599  transferred to 900024350 at 8:39PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2019"
Debit,Wallet ,Paytm ," Rs. 592  transferred to 900024021 at 1:13PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5982"
Debit,Wallet ,Paytm ," Rs. 273  transferred to 900004734 at 6:53PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9436"
Debit,Wallet ,Paytm ," Rs. 894  transferred to 900003788 at 8:55PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5892"
Debit,Wallet ,Paytm ," Rs. 624  transferred to 900022483 at 12:3PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7117"
Debit,Wallet ,Paytm ," Rs. 791  transferred to 900009514 at 6:6PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8450"
Debit,Wallet ,Paytm ," Rs. 580  transferred to 900005249 at 8:51PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2300"
Debit,Wallet ,Paytm ," Rs. 218  transferred to 900011008 at 1:42PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4699"
Debit,Wallet ,Paytm ," Rs. 192  transferred to 900020485 at 10:7PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2087"
Debit,Wallet ,Paytm ," Rs. 285  transferred to 900009503 at 9:8PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7118"
Debit,Wallet ,Paytm ," Rs. 560  transferred to 900019796 at 3:1PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2296"
Debit,Wallet ,Paytm ," Rs. 982  transferred to 900027157 at 1:23PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3291"
Debit,Wallet ,Paytm ," Rs. 32  transferred to 900024179 at 11:40PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6691"
Debit,Wallet ,Paytm ," Rs. 796  transferred to 900022888 at 5:7PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3134"
Debit,Wallet ,Paytm ," Rs. 248  transferred to 900020055 at 1:50PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5386"
Debit,Wallet ,Paytm ," Rs. 857  transferred to 900028433 at 2:24PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1916"
Debit,Wallet ,Paytm ," Rs. 860  transferred to 900031998 at 3:8PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6199"
Debit,Wallet ,Paytm ," Rs. 554  transferred to 900028476 at 5:23PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1711"
Debit,Wallet ,Paytm ," Rs. 598  transferred to 900002510 at 4:25PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5687"
Debit,Wallet ,Paytm ," Rs. 388  transferred to 900009789 at 4:22PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1584"
Debit,Wallet ,Paytm ," Rs. 158  transferred to 900010285 at 5:39PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5255"
Debit,Wallet ,Paytm ," Rs. 823  transferred to 900030932 at 6:31PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8188"
Debit,Wallet ,Paytm ," Rs. 957  transferred to 900031329 at 5:19PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1554"
Debit,Wallet ,Paytm ," Rs. 431  transferred to 900016549 at 2:14PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9059"
Debit,Wallet ,Paytm ," Rs. 697  transferred to 900003753 at 12:34PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7494"
Debit,Wallet ,Paytm ," Rs. 671  transferred to 900012529 at 2:33PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3948"
Debit,Wallet ,Paytm ," Rs. 193  transferred to 900023195 at 10:3PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7104"
Debit,Wallet ,Paytm ," Rs. 464  transferred to 900016282 at 12:11PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2700"
Debit,Wallet ,Paytm ," Rs. 285  transferred to 900020671 at 3:51PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5853"
Debit,Wallet ,Paytm ," Rs. 154  transferred to 900020053 at 1:12PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2443"
Debit,Wallet ,Paytm ," Rs. 309  transferred to 900027756 at 2:30PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9480"
Debit,Wallet ,Paytm ," Rs. 481  transferred to 900004144 at 1:45PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 2661"
Debit,Wallet ,Paytm ," Rs. 530  transferred to 900020450 at 2:24PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3157"
Debit,Wallet ,Paytm ," Rs. 266  transferred to 900026439 at 10:24PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1507"
Debit,Wallet ,Paytm ," Rs. 741  transferred to 900020649 at 11:54PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9520"
Debit,Wallet ,Paytm ," Rs. 166  transferred to 900014018 at 8:53PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7891"
Debit,Wallet ,Paytm ," Rs. 192  transferred to 900003625 at 6:49PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7322"
Debit,Wallet ,Paytm ," Rs. 305  transferred to 900025874 at 1:41PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9568"
Debit,Wallet ,Paytm ," Rs. 480  transferred to 900028297 at 7:36PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4267"
Debit,Wallet ,Paytm ," Rs. 762  transferred to 900002668 at 9:3PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8980"
Debit,Wallet ,Paytm ," Rs. 184  transferred to 900007627 at 3:29PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3125"
Debit,Wallet ,Paytm ," Rs. 542  transferred to 900001924 at 8:1PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5180"
Debit,Wallet ,Paytm ," Rs. 973  transferred to 900027432 at 10:41PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4030"
Debit,Wallet ,Paytm ," Rs. 484  transferred to 900000142 at 3:17PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8400"
Debit,Wallet ,Paytm ," Rs. 168  transferred to 900008360 at 10:59PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1167"
Debit,Wallet ,Paytm ," Rs. 235  transferred to 900030833 at 8:37PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5167"
Debit,Wallet ,Paytm ," Rs. 278  transferred to 900012550 at 9:7PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3122"
Debit,Wallet ,Paytm ," Rs. 992  transferred to 900002125 at 9:42PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7800"
Debit,Wallet ,Paytm ," Rs. 354  transferred to 900022466 at 11:56PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 6982"
Debit,Wallet ,Paytm ," Rs. 17  transferred to 900028464 at 12:25PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 9086"
Debit,Wallet ,Paytm ," Rs. 29  transferred to 900001926 at 11:38PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1813"
Debit,Wallet ,Paytm ," Rs. 567  transferred to 900030227 at 8:44PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5609"
Debit,Wallet ,Paytm ," Rs. 875  transferred to 900017086 at 10:7PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 5473"
Debit,Wallet ,Paytm ," Rs. 623  transferred to 900025627 at 2:10PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 517"
Debit,Wallet ,Paytm ," Rs. 896  transferred to 900014962 at 4:53PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 4260"
Debit,Wallet ,Paytm ," Rs. 185  transferred to 900032525 at 5:1PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8616"
Debit,Wallet ,Paytm ," Rs. 25  transferred to 900020326 at 8:33PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 7045"
Debit,Wallet ,Paytm ," Rs. 132  transferred to 900021520 at 7:57PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 3261"
Debit,Wallet ,Paytm ," Rs. 936  transferred to 900020851 at 3:24PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 8712"
Debit,Wallet ,Paytm ," Rs. 940  transferred to 900017578 at 2:28PM Transaction ID 23716191522 , Updated Balance Paytm Wallet- 1700"
